ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
44112	"ENSG00000189180.16"	"ZNF33A"	chr10	+	38015966	38016045	38012297	38012350	38016870	38017015	44112	6	6			148	74	NA	NA	0.333		NA
44114	"ENSG00000141068.15"	"KSR1"	chr17	+	27558045	27558187	27550567	27550708	27577491	27577639	44114	2	13			148	74	NA	NA	0.071		NA
44115	"ENSG00000141068.15"	"KSR1"	chr17	+	27577491	27577639	27550567	27550708	27582645	27583002	44115	40	0			148	74	NA	NA	1.0		NA
44119	"ENSG00000173812.11"	"EIF1"	chr17	+	41689777	41689941	41688884	41689069	41690087	41690189	44119	1123	14			148	74	NA	NA	0.976		NA
44141	"ENSG00000165733.8"	"BMS1"	chr10	+	42816598	42816672	42802136	42802218	42817317	42817494	44141	38	2			148	74	NA	NA	0.905		NA
44144	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43163865	43164044	43160493	43160595	43167003	43167098	44144	164	5			148	74	NA	NA	0.943		NA
44145	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43163865	43164044	43160493	43160595	43175950	43176032	44145	117	2			148	74	NA	NA	0.967		NA
44146	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43167003	43167098	43160493	43160595	43175950	43176032	44146	154	2			148	74	NA	NA	0.975		NA
44147	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43167003	43167098	43163865	43164044	43175950	43176032	44147	227	31			148	74	NA	NA	0.785		NA
44152	"ENSG00000169813.17"	"HNRNPF"	chr10	-	43394629	43394688	43385616	43387936	43396455	43396590	44152	124	4			133	74	NA	NA	0.945		NA
44198	"ENSG00000012779.12"	"ALOX5"	chr10	+	45444115	45444286	45443727	45443828	45445507	45446117	44198	20	0			148	74	NA	NA	1.0		NA
44199	"ENSG00000165406.16"	"MARCHF8"	chr10	-	45463150	45463996	45461230	45461411	45464238	45464327	44199	0	24			148	74	NA	NA	0.0		NA
44200	"ENSG00000165406.16"	"MARCHF8"	chr10	-	45464238	45464327	45461082	45461411	45489366	45489417	44200	38	1			148	74	NA	NA	0.95		NA
44201	"ENSG00000165406.16"	"MARCHF8"	chr10	-	45553111	45553204	45533109	45533289	45594234	45594491	44201	46	26			148	74	NA	NA	0.469		NA
44216	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45640240	45640421	45639705	45639963	45648293	45648534	44216	8	9			148	74	NA	NA	0.308		NA
44218	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45652983	45653059	45651965	45652033	45663541	45663842	44218	11	0			148	74	NA	NA	1.0		NA
44221	"ENSG00000188234.15"	"AGAP4"	chr10	-	45846686	45846755	45844265	45844394	45847124	45847312	44221	14	0			143	74	NA	NA	1.0		NA
44222	"ENSG00000266412.6"	"NCOA4"	chr10	-	46009123	46009212	46006411	46006597	46009410	46009551	44222	0	22			148	74	NA	NA	0.0		NA
44223	"ENSG00000266412.6"	"NCOA4"	chr10	-	46014853	46014942	46014443	46014552	46015125	46015266	44223	246	2			148	74	NA	NA	0.984		NA
44225	"ENSG00000266412.6"	"NCOA4"	chr10	-	46016539	46016694	46015125	46015266	46030525	46030623	44225	154	0			148	74	NA	NA	1.0		NA
44226	"ENSG00000266412.6"	"NCOA4"	chr10	-	46027431	46027528	46016539	46016694	46030525	46030607	44226	0	47			148	74	NA	NA	0.0		NA
44243	"ENSG00000263482.3"	"ANTXRLP1"	chr10	-	46254616	46254686	46254020	46254096	46263509	46263608	44243	0	25			144	74	NA	NA	0.0		NA
44245	"ENSG00000263482.3"	"ANTXRLP1"	chr10	-	46268776	46268857	46263509	46263608	46269381	46269461	44245	11	18			148	74	NA	NA	0.234		NA
44252	"ENSG00000095787.24"	"WAC"	chr10	+	28533997	28534034	28532492	28533007	28534233	28534346	44252	23	1			111	74	NA	NA	0.939		NA
44253	"ENSG00000095787.24"	"WAC"	chr10	+	28534233	28534346	28533997	28534034	28535561	28535757	44253	18	18			148	74	NA	NA	0.333		NA
44254	"ENSG00000095787.24"	"WAC"	chr10	+	28535909	28536059	28535561	28535757	28583398	28583505	44254	59	12			148	74	NA	NA	0.711		NA
44255	"ENSG00000095787.24"	"WAC"	chr10	+	28595694	28596041	28590719	28590832	28608185	28608593	44255	35	7			148	74	NA	NA	0.714		NA
44256	"ENSG00000095787.24"	"WAC"	chr10	+	28595732	28596041	28590719	28590832	28608185	28608431	44256	100	7			148	74	NA	NA	0.877		NA
44257	"ENSG00000095787.24"	"WAC"	chr10	+	28611254	28611481	28610698	28610821	28611773	28611922	44257	2	13			148	74	NA	NA	0.071		NA
44258	"ENSG00000095787.24"	"WAC"	chr10	+	28614566	28616362	28610707	28611922	28617656	28617784	44258	50	7			148	74	NA	NA	0.781		NA
44261	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84063304	84063445	84056004	84056135	84065689	84065767	44261	62	4			148	74	NA	NA	0.886		NA
44262	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84066488	84066613	84065689	84065767	84067666	84067823	44262	52	1			148	74	NA	NA	0.963		NA
44263	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84074596	84074741	84070587	84070776	84081746	84081908	44263	21	7			148	74	NA	NA	0.6		NA
44264	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84084982	84085134	84081746	84081908	84087357	84087460	44264	60	33			148	74	NA	NA	0.476		NA
44265	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84090874	84090942	84087357	84087460	84091731	84091786	44265	82	5			142	74	NA	NA	0.895		NA
44266	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84093187	84093297	84091731	84091848	84093710	84093821	44266	57	31			148	74	NA	NA	0.479		NA
44268	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84110712	84110825	84101734	84102107	84116734	84116818	44268	0	35			148	74	NA	NA	0.0		NA
44269	"ENSG00000140943.18"	"MBTPS1"	chr16	-	84110712	84110853	84101800	84102107	84116734	84116835	44269	0	35			148	74	NA	NA	0.0		NA
44280	"ENSG00000120539.15"	"MASTL"	chr10	+	27181479	27181581	27173120	27173259	27186378	27186919	44280	20	0			148	74	NA	NA	1.0		NA
44281	"ENSG00000120539.15"	"MASTL"	chr10	+	27181479	27181581	27180952	27181066	27186378	27186919	44281	28	2			148	74	NA	NA	0.875		NA
44283	"ENSG00000114098.18"	"ARMC8"	chr3	+	138188400	138188530	138187317	138187599	138209816	138209893	44283	8	13			148	74	NA	NA	0.235		NA
44284	"ENSG00000114098.18"	"ARMC8"	chr3	+	138188400	138188530	138187317	138187599	138221925	138221997	44284	8	10			148	74	NA	NA	0.286		NA
44285	"ENSG00000114098.18"	"ARMC8"	chr3	+	138188454	138188530	138187266	138187599	138209816	138209893	44285	15	13			148	74	NA	NA	0.366		NA
44286	"ENSG00000114098.18"	"ARMC8"	chr3	+	138188454	138188530	138187266	138187599	138221925	138221997	44286	15	10			148	74	NA	NA	0.429		NA
44287	"ENSG00000114098.18"	"ARMC8"	chr3	+	138209816	138209893	138187247	138187599	138221925	138221997	44287	38	10			148	74	NA	NA	0.655		NA
44288	"ENSG00000114098.18"	"ARMC8"	chr3	+	138209816	138209893	138188400	138188530	138221925	138221997	44288	30	5			148	74	NA	NA	0.75		NA
44289	"ENSG00000114098.18"	"ARMC8"	chr3	+	138228917	138229010	138223635	138223733	138235033	138235100	44289	64	4			148	74	NA	NA	0.889		NA
44290	"ENSG00000114098.18"	"ARMC8"	chr3	+	138237481	138237572	138237308	138237384	138239467	138239528	44290	34	0			148	74	NA	NA	1.0		NA
44291	"ENSG00000114098.18"	"ARMC8"	chr3	+	138241782	138241983	138238019	138239528	138245087	138245183	44291	42	5			148	74	NA	NA	0.808		NA
44294	"ENSG00000108950.12"	"FAM20A"	chr17	-	68590123	68590349	68555558	68555743	68600262	68600596	44294	2	8			148	74	NA	NA	0.111		NA
44297	"ENSG00000156858.12"	"PRR14"	chr16	+	30651595	30651668	30650716	30650806	30651795	30651964	44297	14	1			147	74	NA	NA	0.876		NA
44298	"ENSG00000156858.12"	"PRR14"	chr16	+	30653364	30653408	30652720	30653103	30654229	30654339	44298	61	2			118	74	NA	NA	0.95		NA
44303	"ENSG00000107643.17"	"MAPK8"	chr10	+	48308094	48308288	48306654	48306821	48325896	48325965	44303	0	18			148	74	NA	NA	0.0		NA
44304	"ENSG00000107643.17"	"MAPK8"	chr10	+	48325896	48325965	48306654	48306821	48401611	48401782	44304	29	0			143	74	NA	NA	1.0		NA
44305	"ENSG00000107643.17"	"MAPK8"	chr10	+	48325896	48325965	48308094	48308288	48401611	48401782	44305	11	0			143	74	NA	NA	1.0		NA
44306	"ENSG00000107643.17"	"MAPK8"	chr10	+	48364611	48364656	48325896	48325965	48401611	48401782	44306	0	19			119	74	NA	NA	0.0		NA
44307	"ENSG00000107643.17"	"MAPK8"	chr10	+	48401611	48401782	48364611	48364656	48404851	48404981	44307	15	1			148	74	NA	NA	0.882		NA
44308	"ENSG00000107643.17"	"MAPK8"	chr10	+	48404851	48404981	48401611	48401782	48409878	48409937	44308	41	0			148	74	NA	NA	1.0		NA
44322	"ENSG00000204152.14"	"TIMM23B"	chr10	+	49945031	49945090	49942052	49942300	49952125	49952219	44322	21	0			133	74	NA	NA	1.0		NA
44323	"ENSG00000204152.14"	"TIMM23B"	chr10	+	49970041	49970458	49958369	49958480	49973011	49973181	44323	7	9			148	74	NA	NA	0.28		NA
44330	"ENSG00000204149.15"	"AGAP6"	chr10	+	49989307	49989376	49988367	49988938	49991675	49991744	44330	16	0			143	74	NA	NA	1.0		NA
44335	"ENSG00000124275.15"	"MTRR"	chr5	+	7870769	7870923	7869103	7869215	7875257	7875375	44335	28	0			148	74	NA	NA	1.0		NA
44337	"ENSG00000124275.15"	"MTRR"	chr5	+	7873372	7873512	7870769	7870923	7875257	7875375	44337	2	22			148	74	NA	NA	0.043		NA
44338	"ENSG00000124275.15"	"MTRR"	chr5	+	7873372	7873526	7870769	7870923	7875257	7875310	44338	8	22			148	74	NA	NA	0.154		NA
44339	"ENSG00000124275.15"	"MTRR"	chr5	+	7886614	7886703	7885700	7885854	7889094	7889275	44339	14	0			148	74	NA	NA	1.0		NA
44347	"ENSG00000151500.15"	"THYN1"	chr11	-	134248808	134248959	134248278	134248484	134249166	134249262	44347	9	21			148	74	NA	NA	0.176		NA
44348	"ENSG00000151500.15"	"THYN1"	chr11	-	134249827	134249920	134248881	134249262	134250274	134250343	44348	56	2			148	74	NA	NA	0.933		NA
44360	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195663623	195663832	195662570	195662733	195664085	195664109	44360	9	2			148	74	NA	NA	0.692		NA
44361	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195685817	195685939	195683749	195683865	195688532	195688797	44361	20	12			148	74	NA	NA	0.455		NA
44363	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195686603	195686718	195683749	195683865	195688532	195688797	44363	0	12			148	74	NA	NA	0.0		NA
44366	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195688532	195688797	195683751	195683865	195696360	195696524	44366	12	0			148	74	NA	NA	1.0		NA
44367	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195689338	195689438	195688366	195688797	195696360	195696425	44367	43	0			148	74	NA	NA	1.0		NA
44368	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195689338	195689438	195688366	195688797	195699029	195699170	44368	30	0			148	74	NA	NA	1.0		NA
44369	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195689338	195689438	195688366	195688797	195708133	195708230	44369	27	2			148	74	NA	NA	0.871		NA
44370	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195689545	195689608	195689338	195689438	195696360	195696589	44370	0	16			137	74	NA	NA	0.0		NA
44373	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195696360	195696589	195689336	195689438	195699029	195699116	44373	21	3			148	74	NA	NA	0.778		NA
44377	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195701379	195701432	195699029	195699207	195708133	195708435	44377	14	0			127	74	NA	NA	1.0		NA
44378	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195701379	195701495	195699029	195699207	195708133	195708807	44378	10	0			148	74	NA	NA	1.0		NA
44379	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195701379	195701495	195699029	195699207	195708746	195708807	44379	10	0			148	74	NA	NA	1.0		NA
44380	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195701379	195701669	195699029	195699207	195708133	195708268	44380	22	0			148	74	NA	NA	1.0		NA
44381	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195701587	195701669	195701379	195701495	195708133	195708387	44381	16	0			148	74	NA	NA	1.0		NA
44382	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195702182	195702442	195701379	195701669	195708133	195708370	44382	4	12			148	74	NA	NA	0.143		NA
44385	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195707028	195707126	195701438	195701669	195708133	195708435	44385	0	12			148	74	NA	NA	0.0		NA
44386	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195708133	195708268	195688646	195688797	195708746	195708801	44386	17	0			148	74	NA	NA	1.0		NA
44387	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195708133	195708268	195699029	195699207	195708746	195708801	44387	15	0			148	74	NA	NA	1.0		NA
44390	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195708428	195708435	195708153	195708268	195708746	195708841	44390	8	15			81	74	NA	NA	0.328		NA
44391	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195708428	195708513	195708133	195708268	195708746	195708807	44391	8	15			148	74	NA	NA	0.211		NA
44392	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195708428	195708555	195708153	195708268	195708746	195708841	44392	8	15			148	74	NA	NA	0.211		NA
44402	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195718026	195718196	195708746	195708841	195729647	195729739	44402	10	0			148	74	NA	NA	1.0		NA
44406	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195729647	195729739	195708582	195708841	195733149	195733196	44406	10	0			148	74	NA	NA	1.0		NA
44408	"ENSG00000242086.8"	"MUC20-OT1"	chr3	+	195729647	195729739	195717913	195718196	195733149	195733196	44408	19	0			148	74	NA	NA	1.0		NA
44421	"ENSG00000172273.13"	"HINFP"	chr11	+	119126934	119127125	119121579	119121639	119130724	119130843	44421	27	0			148	74	NA	NA	1.0		NA
44422	"ENSG00000172273.13"	"HINFP"	chr11	+	119132242	119132297	119131829	119131982	119132495	119132573	44422	13	17			129	74	NA	NA	0.305		NA
44424	"ENSG00000135387.21"	"CAPRIN1"	chr11	+	34052420	34052636	34051730	34051871	34071725	34071788	44424	161	0			148	74	NA	NA	1.0		NA
44425	"ENSG00000135387.21"	"CAPRIN1"	chr11	+	34091905	34092056	34090528	34090678	34096478	34096673	44425	21	22			148	74	NA	NA	0.323		NA
44426	"ENSG00000135387.21"	"CAPRIN1"	chr11	+	34097195	34097296	34096478	34096673	34097697	34097761	44426	110	15			148	74	NA	NA	0.786		NA
44427	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45591457	45591575	45587423	45587525	45592134	45592276	44427	0	19			148	74	NA	NA	0.0		NA
44428	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45592134	45592276	45587354	45587525	45597879	45599562	44428	28	10			148	74	NA	NA	0.583		NA
44429	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45592134	45592276	45587354	45587525	45602356	45602375	44429	19	0			148	74	NA	NA	1.0		NA
44430	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45592134	45592276	45587354	45587525	45603099	45603187	44430	21	0			148	74	NA	NA	1.0		NA
44431	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45592134	45592276	45587354	45587525	45603103	45603187	44431	19	0			148	74	NA	NA	1.0		NA
44432	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45592134	45592276	45587354	45587525	45605427	45605514	44432	19	0			148	74	NA	NA	1.0		NA
44435	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45592134	45592276	45587784	45587876	45605427	45605514	44435	10	0			148	74	NA	NA	1.0		NA
44437	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45597879	45597996	45587352	45587525	45603099	45603187	44437	10	0			148	74	NA	NA	1.0		NA
44441	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45603099	45603187	45587235	45587525	45605427	45605470	44441	12	0			148	74	NA	NA	1.0		NA
44442	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45603099	45603187	45587589	45587796	45605427	45605470	44442	12	3			148	74	NA	NA	0.667		NA
44443	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45603099	45603187	45592134	45592276	45605427	45605470	44443	14	0			148	74	NA	NA	1.0		NA
44444	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45603103	45603187	45587351	45587525	45605427	45605514	44444	12	0			148	74	NA	NA	1.0		NA
44445	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45603103	45603187	45592134	45592276	45605427	45605514	44445	12	0			148	74	NA	NA	1.0		NA
44446	"ENSG00000104164.12"	"BLOC1S6"	chr15	+	45605427	45605514	45603099	45603187	45606394	45606486	44446	38	0			148	74	NA	NA	1.0		NA
44459	"ENSG00000053770.12"	"AP5M1"	chr14	+	57273708	57273750	57269055	57269388	57274243	57274889	44459	0	23			116	74	NA	NA	0.0		NA
44460	"ENSG00000053770.12"	"AP5M1"	chr14	+	57274243	57274889	57268970	57269388	57280194	57280422	44460	36	0			148	74	NA	NA	1.0		NA
44463	"ENSG00000144152.13"	"FBLN7"	chr2	+	112182790	112182928	112181882	112182018	112185200	112185339	44463	86	2			148	74	NA	NA	0.956		NA
44465	"ENSG00000102572.15"	"STK24"	chr13	-	98460371	98460440	98455420	98457304	98461773	98461897	44465	118	2			143	74	NA	NA	0.968		NA
44466	"ENSG00000102572.15"	"STK24"	chr13	-	98482264	98482321	98475249	98475358	98519242	98519267	44466	49	0			131	74	NA	NA	1.0		NA
44493	"ENSG00000151150.22"	"ANK3"	chr10	-	60145967	60146021	60138516	60139087	60166590	60166653	44493	13	0			128	74	NA	NA	1.0		NA
44496	"ENSG00000151150.22"	"ANK3"	chr10	-	60166590	60166653	60145967	60146021	60166823	60166896	44496	13	0			137	74	NA	NA	1.0		NA
44499	"ENSG00000150347.17"	"ARID5B"	chr10	+	62000090	62000321	61940182	61940408	62050887	62051000	44499	21	3			148	74	NA	NA	0.778		NA
44540	"ENSG00000159110.21"	"IFNAR2"	chr21	+	33244950	33245074	33243672	33243714	33246717	33246890	44540	74	0			148	74	NA	NA	1.0		NA
44541	"ENSG00000159110.21"	"IFNAR2"	chr21	+	33246256	33246482	33244950	33245074	33246717	33246890	44541	13	37			148	74	NA	NA	0.149		NA
44542	"ENSG00000159110.21"	"IFNAR2"	chr21	+	33252137	33252248	33248708	33248854	33252661	33252830	44542	0	40			148	74	NA	NA	0.0		NA
44544	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63186214	63186383	63185562	63185653	63189167	63189446	44544	65	3			148	74	NA	NA	0.915		NA
44545	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63198512	63198727	63197410	63197563	63206594	63208801	44545	67	0			148	74	NA	NA	1.0		NA
44546	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63200475	63200677	63198512	63198727	63206594	63208801	44546	62	0			148	74	NA	NA	1.0		NA
44547	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63215552	63215617	63215437	63215455	63217206	63217331	44547	8	2			139	74	NA	NA	0.68		NA
44548	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63215552	63215696	63215262	63215455	63217206	63217331	44548	33	2			148	74	NA	NA	0.892		NA
44549	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63219877	63219983	63217206	63217331	63264650	63264764	44549	14	11			148	74	NA	NA	0.389		NA
44550	"ENSG00000171988.20"	"JMJD1C"	chr10	-	63264650	63264764	63217206	63217331	63268662	63268875	44550	47	6			148	74	NA	NA	0.797		NA
44553	"ENSG00000197122.13"	"SRC"	chr20	+	37386459	37386477	37386074	37386174	37393894	37393993	44553	0	17			92	74	NA	NA	0.0		NA
44556	"ENSG00000152404.16"	"CWF19L2"	chr11	-	107345413	107345490	107336557	107336713	107348936	107349053	44556	4	14			148	74	NA	NA	0.125		NA
44557	"ENSG00000143793.13"	"C1orf35"	chr1	-	228101734	228101914	228101338	228101473	228102079	228102165	44557	0	26			148	74	NA	NA	0.0		NA
44583	"ENSG00000141295.14"	"SCRN2"	chr17	-	47840190	47840372	47839443	47839643	47840669	47840843	44583	65	0			148	74	NA	NA	1.0		NA
44584	"ENSG00000139182.15"	"CLSTN3"	chr12	+	7142868	7143026	7142085	7142139	7148971	7149198	44584	16	5			148	74	NA	NA	0.615		NA
44585	"ENSG00000139182.15"	"CLSTN3"	chr12	+	7143162	7143311	7142868	7143026	7148971	7149198	44585	56	2			148	74	NA	NA	0.933		NA
44586	"ENSG00000139182.15"	"CLSTN3"	chr12	+	7157488	7157691	7150927	7151063	7157940	7158305	44586	44	2			148	74	NA	NA	0.917		NA
44587	"ENSG00000196683.12"	"TOMM7"	chr7	-	22817411	22817548	22812972	22813185	22817999	22818048	44587	0	163			148	74	NA	NA	0.0		NA
44588	"ENSG00000196683.12"	"TOMM7"	chr7	-	22817999	22818048	22812970	22813185	22822676	22822791	44588	307	0			123	74	NA	NA	1.0		NA
44592	"ENSG00000132356.12"	"PRKAA1"	chr5	-	40769415	40769503	40767465	40767690	40771718	40771855	44592	47	3			148	74	NA	NA	0.887		NA
44593	"ENSG00000132356.12"	"PRKAA1"	chr5	-	40774927	40774972	40771718	40771863	40775409	40775503	44593	4	8			119	74	NA	NA	0.237		NA
44598	"ENSG00000204130.14"	"RUFY2"	chr10	-	68396779	68396881	68394327	68394451	68401619	68401737	44598	24	0			148	74	NA	NA	1.0		NA
44599	"ENSG00000204130.14"	"RUFY2"	chr10	-	68404670	68404844	68401619	68401737	68407185	68407236	44599	11	0			148	74	NA	NA	1.0		NA
44608	"ENSG00000107625.14"	"DDX50"	chr10	+	68906225	68906337	68901316	68901471	68906710	68907007	44608	13	9			148	74	NA	NA	0.419		NA
44609	"ENSG00000107625.14"	"DDX50"	chr10	+	68906283	68906337	68901285	68901471	68906710	68907007	44609	7	9			128	74	NA	NA	0.31		NA
44610	"ENSG00000107625.14"	"DDX50"	chr10	+	68934198	68934360	68919831	68919981	68934798	68934918	44610	18	3			148	74	NA	NA	0.75		NA
44611	"ENSG00000107625.14"	"DDX50"	chr10	+	68936005	68936079	68934798	68934918	68936935	68937095	44611	56	2			148	74	NA	NA	0.933		NA
44619	"ENSG00000198954.9"	"KIFBP"	chr10	+	69010899	69011015	69008420	69008925	69015540	69016978	44619	10	0			148	74	NA	NA	1.0		NA
44621	"ENSG00000122958.15"	"VPS26A"	chr10	+	69132897	69133047	69123659	69124280	69155811	69155887	44621	20	0			148	74	NA	NA	1.0		NA
44622	"ENSG00000122958.15"	"VPS26A"	chr10	+	69155811	69155887	69132897	69133047	69157006	69157163	44622	33	4			148	74	NA	NA	0.805		NA
44623	"ENSG00000122958.15"	"VPS26A"	chr10	+	69157006	69157163	69132897	69133047	69158046	69158180	44623	18	0			148	74	NA	NA	1.0		NA
44624	"ENSG00000122958.15"	"VPS26A"	chr10	+	69158046	69158211	69157006	69157163	69162405	69162512	44624	23	0			148	74	NA	NA	1.0		NA
44625	"ENSG00000122958.15"	"VPS26A"	chr10	+	69168488	69168631	69166041	69166110	69171155	69171260	44625	31	6			148	74	NA	NA	0.721		NA
44626	"ENSG00000156502.14"	"SUPV3L1"	chr10	+	69182519	69182654	69180280	69180562	69185986	69186064	44626	0	20			148	74	NA	NA	0.0		NA
44627	"ENSG00000156502.14"	"SUPV3L1"	chr10	+	69196991	69197083	69195187	69195265	69198371	69198552	44627	10	4			148	74	NA	NA	0.556		NA
44628	"ENSG00000130303.14"	"BST2"	chr19	-	17404128	17404189	17403679	17403824	17405290	17405575	44628	19	1			135	74	NA	NA	0.912		NA
44629	"ENSG00000130303.14"	"BST2"	chr19	-	17404370	17404437	17404128	17404189	17405290	17405630	44629	66	0			141	74	NA	NA	1.0		NA
44632	"ENSG00000243708.11"	"PLA2G4B"	chr15	+	41838746	41838922	41837774	41837959	41840157	41840230	44632	0	14			148	74	NA	NA	0.0		NA
44633	"ENSG00000243708.11"	"PLA2G4B"	chr15	+	41841516	41841571	41841230	41841273	41841818	41841949	44633	102	1			129	74	NA	NA	0.983		NA
44634	"ENSG00000168970.22"	"JMJD7-PLA2G4B"	chr15	+	41842553	41842591	41842192	41842276	41843675	41843811	44634	144	1			112	74	NA	NA	0.99		NA
44635	"ENSG00000243708.11"	"PLA2G4B"	chr15	+	41843675	41843811	41842553	41842591	41844470	41844530	44635	125	1			148	74	NA	NA	0.984		NA
44656	"ENSG00000079332.15"	"SAR1A"	chr10	-	70155087	70155124	70153837	70153969	70157763	70157823	44656	0	30			111	74	NA	NA	0.0		NA
44657	"ENSG00000079332.15"	"SAR1A"	chr10	-	70162689	70162759	70161857	70161931	70170412	70170523	44657	38	5			144	74	NA	NA	0.796		NA
44666	"ENSG00000134909.19"	"ARHGAP32"	chr11	-	129040927	129041009	128998318	128998468	129062279	129062357	44666	16	7			148	74	NA	NA	0.533		NA
44667	"ENSG00000134909.19"	"ARHGAP32"	chr11	-	129062279	129062357	128998318	128998468	129063901	129064024	44667	20	2			148	74	NA	NA	0.833		NA
44673	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507861	154507405	154507490	154508288	154508347	44673	78	3			125	74	NA	NA	0.939		NA
44674	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507405	154507490	154508288	154508347	44674	39	3			146	74	NA	NA	0.868		NA
44675	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508597	154508288	154508347	154511847	154511871	44675	67	0			148	74	NA	NA	1.0		NA
44676	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508652	154508288	154508347	154511847	154511871	44676	33	0			148	74	NA	NA	1.0		NA
44677	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508811	154508288	154508347	154511847	154511871	44677	33	0			148	74	NA	NA	1.0		NA
44678	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512411	154511847	154511871	154512822	154512936	44678	14	12			148	74	NA	NA	0.368		NA
44679	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154511867	154511871	154512822	154512936	44679	13	12			148	74	NA	NA	0.351		NA
44680	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512822	154512936	154511847	154511871	154515759	154515812	44680	27	0			148	74	NA	NA	1.0		NA
44686	"ENSG00000107742.14"	"SPOCK2"	chr10	-	72064177	72064240	72063002	72063162	72066901	72067120	44686	2714	38			137	74	NA	NA	0.975		NA
44687	"ENSG00000107742.14"	"SPOCK2"	chr10	-	72067612	72067732	72066901	72067120	72068186	72068301	44687	1892	10			148	74	NA	NA	0.99		NA
44688	"ENSG00000107742.14"	"SPOCK2"	chr10	-	72072901	72072910	72072502	72072548	72088139	72088551	44688	287	4			83	74	NA	NA	0.985		NA
44691	"ENSG00000136143.16"	"SUCLA2"	chr13	-	47973263	47973392	47968594	47968733	47988540	47988548	44691	24	1			148	74	NA	NA	0.923		NA
